specObjID,plate,mjd,fiberid,redshift
9828079092133812224,8729,57399,359,1.94653
11742125988712306688,10429,58145,421,1.213488
11742127088223934464,10429,58145,425,1.308767
4448572464247887872,3951,55681,516,1.553396
11259026135915452416,10000,57716,98,1.948413
11259026148431255552,10000,58462,98,1.008879
9978980196550989824,8863,57724,470,1.971007
9828118124796598272,8729,57399,501,1.315748
9828124446988457984,8729,57399,524,1.57636
9828131044058224640,8729,57399,548,1.454756
9828132693325666304,8729,57399,554,1.976375
9828133243081480192,8729,57399,556,1.34104
9828133517959387136,8729,57399,557,1.755177
12430101139667834880,11040,58456,604,1.809765
12430101689423648768,11040,58456,606,1.571898
12430103888446904320,11040,58456,614,1.193441
12430104163324811264,11040,58456,615,1.934526
12430106637225973760,11040,58456,624,1.969025
12430109111127136256,11040,58456,633,1.829544
12430114333807368192,11040,58456,652,1.885437
2375690917924333568,2110,53467,153,1.294896
11522463906581993472,10234,58153,15,1.025302
11522465830727342080,10234,58153,22,1.684977
11522466930238969856,10234,58153,26,1.042779
11522469953895946240,10234,58153,37,1.795965
11522471328285480960,10234,58153,42,1.13413
11522474901698271232,10234,58153,55,1.471567
11522482873157572608,10234,58153,84,1.657371
11522485621936642048,10234,58153,94,1.381391
656523924980393984,583,52055,452,1.581186
656538768387368960,583,52055,506,1.003414
656540417654810624,583,52055,512,1.140712
656544265945507840,583,52055,526,1.09028
5139749111457929216,4565,55591,58,1.563078
9827981785354754048,8729,57399,5,1.012808
9827986458279172096,8729,57399,22,1.312095
9827990856325683200,8729,57399,38,1.810974
9827997178517542912,8729,57399,61,1.925371
13097620146566223872,11633,58463,96,1.443711
12069845326737201152,10720,58250,721,1.952574
12069846426248828928,10720,58250,725,1.471944
12069847250882549760,10720,58250,728,1.79186
12069847800638363648,10720,58250,730,1.679235
12069856596731385856,10720,58250,762,1.085585
9828173375255894016,8729,57399,702,1.636261
9828175299401242624,8729,57399,709,1.302114
9828181346715195392,8729,57399,731,1.282804
9828184095494264832,8729,57399,741,1.497128
9828184645250078720,8729,57399,743,1.353936
10324699643108415488,9170,58048,718,1.804791
10324700192864229376,9170,58048,720,1.075463
10324704590910740480,9170,58048,736,1.851702
10324710638224693248,9170,58048,758,1.594022
8250782646491437056,7328,56715,684,1.758902
8250787594293762048,7328,56715,702,1.176768
8250790892828645376,7328,56715,714,1.717254
9979083000888186880,8863,57724,844,1.795187
9979091796981209088,8863,57724,876,1.712199
10748066042540742656,9546,57864,820,1.04718
11522642302343600128,10234,58153,664,1.981204
11522643951611041792,10234,58153,670,1.241326
11522649449169180672,10234,58153,690,1.945065
11522651373314529280,10234,58153,697,1.615679
11522651648192436224,10234,58153,698,1.558039
11522657145750575104,10234,58153,718,1.301485
11522662643308713984,10234,58153,738,1.507995
11522663467942434816,10234,58153,741,1.33794
11522665666965690368,10234,58153,749,1.404563
11522670614768015360,10234,58153,767,1.057499
11522672813791270912,10234,58153,775,1.117387
13120292627143743488,11653,58526,658,1.662032
13120293176899557376,11653,58526,660,1.380178
13120295375922812928,11653,58526,668,1.565783
13120299224213510144,11653,58526,682,1.050199
13120313792742578176,11653,58526,735,1.358515
13120317366155368448,11653,58526,748,1.382352
13120321489323972608,11653,58526,763,1.77059
12771342819249117184,11343,58430,946,1.439484
12771346117784000512,11343,58430,958,1.0133
12771353814365394944,11343,58430,986,1.253312
12771354913877022720,11343,58430,990,1.368165
12772214732104161280,11344,58438,22,1.534758
5139751310481184768,4565,55591,66,1.655716
8250612222189131776,7328,56715,64,1.286527
8250614146334480384,7328,56715,71,1.211319
8250623767061223424,7328,56715,106,1.800477
9325935699520935936,8283,57064,388,1.747054
9325936799032563712,8283,57064,392,1.176307
9325937348788377600,8283,57064,394,1.098116
9325937898544191488,8283,57064,396,1.382354
9325938998055819264,8283,57064,400,1.842986
9325941746834888704,8283,57064,410,1.379361
9325944495613958144,8283,57064,420,1.747591
9325945045369772032,8283,57064,422,1.325119
9325946419759306752,8283,57064,427,1.277186
9325956040486049792,8283,57064,462,1.176878
9325959888776747008,8283,57064,476,1.762174
9325960438532560896,8283,57064,478,1.115019
9325965936090699776,8283,57064,498,1.383189
9325967035602327552,8283,57064,502,1.381345
1350041719705462784,1199,52703,319,1.447906
1350046392629880832,1199,52703,336,1.434764
1350067833106622464,1199,52703,414,1.035558
10324555057329362944,9170,58048,192,1.820713
10324564952934012928,9170,58048,228,1.186373
12430032420191098880,11040,58456,354,1.872057
12430040391650400256,11040,58456,383,1.91104
12430042315795748864,11040,58456,390,1.611361
12430045064574818304,11040,58456,400,1.803268
12430047538475980800,11040,58456,409,1.032482
14102094944908105728,12525,58932,722,1.096292
3790906444581281792,3367,54998,5,1.189455
3790910842627792896,3367,54998,21,1.249779
3790912491895234560,3367,54998,27,1.131776
9068168394709424128,8054,57194,620,1.204118
9068171693244307456,8054,57194,632,1.437009
9068172792755935232,8054,57194,636,1.515603
9068181863726864384,8054,57194,669,1.647038
9068182688360585216,8054,57194,672,1.803602
11514775297838045184,10227,58224,716,1.523592
11514779695884556288,10227,58224,732,1.503269
11514780245640370176,10227,58224,734,1.374635
11514784368808974336,10227,58224,749,1.242912
2375667003546429440,2110,53467,66,1.717144
2375681022319683584,2110,53467,117,1.767191
9989134181366781952,8872,57422,546,1.741212
9989138854291200000,8872,57422,563,1.610963
5148766756006025216,4573,55587,96,1.617487
313051058391771136,278,51900,185,1.330264
313063977653397504,278,51900,232,1.170512
313078821060372480,278,51900,286,1.739622
1352330627550046208,1201,52674,454,1.729774
1352339973398882304,1201,52674,488,1.946425
1352349869003532288,1201,52674,524,1.866687
9328172655659210752,8285,57048,334,1.651479
9328177878339442688,8285,57048,353,1.982982
9328181176874326016,8285,57048,365,1.084374
14102119409041823744,12525,58932,811,1.257443
9828154958436128768,8729,57399,635,1.187107
9828156332825663488,8729,57399,640,1.936271
9828161005750081536,8729,57399,657,1.370754
9828161830383802368,8729,57399,660,1.373688
9828164579162871808,8729,57399,670,1.915342
10324689747503765504,9170,58048,682,1.879202
10324692496282834944,9170,58048,692,1.473809
10324693046038648832,9170,58048,694,1.878598
10324693595794462720,9170,58048,696,1.36362
13097805414275504128,11633,58463,770,1.852849
13097809812322015232,11633,58463,786,1.278808
13097811461589456896,11633,58463,792,1.180613
13097814760124340224,11633,58463,804,1.624194
13097816134513874944,11633,58463,809,1.23084
13097820257682479104,11633,58463,824,1.730774
14102122157820893184,12525,58932,821,1.377615
14102125456355776512,12525,58932,833,1.144652
11514705753727588352,10227,58224,463,1.045958
11514706853239216128,10227,58224,467,1.626648
11514709052262471680,10227,58224,475,1.235663
992068215871924224,881,52368,547,1.220388
11742156775037884416,10429,58145,533,1.388499
2029023979670366208,1802,53885,554,1.684139
10324643568015398912,9170,58048,514,1.366246
10324647966061910016,9170,58048,530,1.005854
10324649615329351680,9170,58048,536,1.561023
10324650165085165568,9170,58048,538,1.537802
3790931458470813696,3367,54998,96,1.253826
3790932557982441472,3367,54998,100,1.231587
3790939429930115072,3367,54998,125,1.077837
13097822731583641600,11633,58463,833,1.876799
13097834551333640192,11633,58463,876,1.384282
7911912608575543296,7027,56448,778,1.984601
1337727188585179136,1188,52650,575,1.050259
1337730487120062464,1188,52650,587,1.313803
1337731036875876352,1188,52650,589,1.836995
6522585107018307584,5793,56337,898,1.012245
6522595002622957568,5793,56337,934,1.914753
7911864504941828096,7027,56448,603,1.345799
7213803536743946240,6407,56311,592,1.117297
7213811233325340672,6407,56311,620,1.444837
7213813982104410112,6407,56311,630,1.589987
11514771449547347968,10227,58224,702,1.849541
11514773373692696576,10227,58224,709,1.152285
11514774748082231296,10227,58224,714,1.540284
6523491653432662016,5794,56282,100,1.145663
3497065531108859904,3106,54738,74,1.584049
1182309571922782208,1050,52721,417,1.520873
1182314244847200256,1050,52721,434,1.402234
4284175128018049024,3805,55269,458,1.085378
8145889510200465408,7235,56603,13,1.152578
8145891434345814016,7235,56603,20,1.260541
8145896382148139008,7235,56603,38,1.575205
8145902979217905664,7235,56603,62,1.707716
8145905453119068160,7235,56603,71,1.463125
8145909026531858432,7235,56603,84,1.718916
8145916173357438976,7235,56603,110,1.905193
8145918922136508416,7235,56603,120,1.404737
8145919471892322304,7235,56603,122,1.192934
6054038665826686976,5377,55957,272,1.992485
6054056807768545280,5377,55957,338,1.043228
654250414862002176,581,52356,373,1.689497
12076431125654034432,10726,58199,104,1.492274
12076431675409848320,10726,58199,106,1.316935
12076436073456359424,10726,58199,122,1.674366
12076442120770312192,10726,58199,144,1.466188
1006689525642061824,894,52615,491,1.884378
1006689800519968768,894,52615,492,1.740857
1006698596612990976,894,52615,524,1.649954
2044707139221481472,1816,53919,265,1.027222
2044715110680782848,1816,53919,294,1.040481
2044736276279617536,1816,53919,371,1.626503
657599522129602560,584,52049,269,1.069408
657617664071460864,584,52049,335,1.212772
12078782981847930880,10728,58248,468,1.012576
12078795076475836416,10728,58248,512,1.836483
12078796175987464192,10728,58248,516,1.769043
12078797550376998912,10728,58248,521,1.041285
12078800299156068352,10728,58248,531,1.103486
12078805521836300288,10728,58248,550,1.469198
12078808270615369728,10728,58248,560,1.117521
12443616611172374528,11052,58438,621,1.767029
12443618535317723136,11052,58438,628,1.850125
12443619909707257856,11052,58438,633,1.802241
12443621833852606464,11052,58438,640,1.682297
12443626781654931456,11052,58438,658,1.161808
12443632279213070336,11052,58438,678,1.675434
12443633378724698112,11052,58438,682,1.671074
12443633928480512000,11052,58438,684,1.946214
12443636952137488384,11052,58438,695,1.658429
12443639700916557824,11052,58438,705,1.269518
657635256257505280,584,52049,399,1.74011
657636355769133056,584,52049,403,1.967087
657648450397038592,584,52049,447,1.766442
2721449121847207936,2417,53766,542,1.275417
299570216671668224,266,51630,294,1.163653
9828134342593107968,8729,57399,560,1.895765
9828140939662874624,8729,57399,584,1.636972
9828141214540781568,8729,57399,585,1.170235
9828146437221013504,8729,57399,604,1.283207
9828148086488455168,8729,57399,610,1.050596
9828150560389617664,8729,57399,619,1.498756
11742195257944856576,10429,58145,673,1.079952
6522604348471793664,5793,56337,968,1.983465
6523481757828012032,5794,56282,64,1.864341
1338720322764957696,1189,52668,92,1.31477
9327030269302298624,8284,57419,274,1.614637
9327036041738344448,8284,57419,295,1.902728
9327041814174390272,8284,57419,316,1.25785
9327044013197645824,8284,57419,324,1.791609
9327048960999970816,8284,57419,342,1.147762
11750015259469174784,10436,58142,450,1.615715
11750017733370337280,10436,58142,459,1.260337
11750018283126151168,10436,58142,461,1.734594
11750025155073824768,10436,58142,486,1.218359
2721386999440238592,2417,53766,316,1.056085
10747931352366340096,9546,57864,330,1.730797
10747933826267502592,9546,57864,339,1.663893
10747935200657037312,9546,57864,344,1.67923
10747935475534944256,9546,57864,345,1.804797
10747940423337269248,9546,57864,363,1.870942
10747945371139594240,9546,57864,381,1.449922
14102021277629044736,12525,58932,454,1.108477
14102022926896486400,12525,58932,460,1.321336
14102034196890671104,12525,58932,501,1.56226
13097723500659234816,11633,58463,472,1.383324
13097730097729001472,11633,58463,496,1.463495
13097730372606908416,11633,58463,497,1.429098
11514695583245031424,10227,58224,426,1.642451
12069862369167431680,10720,58250,783,1.362045
12069865942580221952,10720,58250,796,1.068101
12069867591847663616,10720,58250,802,1.745869
12069872814527895552,10720,58250,821,1.215536
2722462872037779456,2418,53794,134,1.98169
2722465895694755840,2418,53794,145,1.794626
8250812333305387008,7328,56715,792,1.337703
8250817830863525888,7328,56715,812,1.636297
8250822778665850880,7328,56715,830,1.663557
7213887099627657216,6407,56311,896,1.233261
7213889298650912768,6407,56311,904,1.807496
7213895345964865536,6407,56311,926,1.393561
9068255805883832320,8054,57194,938,1.922849
9068257455151273984,8054,57194,944,1.808376
9068261853197785088,8054,57194,960,1.121067
9068262677831505920,8054,57194,963,1.548605
9068270924168714240,8054,57194,993,1.592214
3791015296232431616,3367,54998,401,1.80798
8597408089791289344,7636,56989,132,1.499113
8597413587349428224,7636,56989,152,1.720212
8597418535151753216,7636,56989,170,1.159285
8597421283930822656,7636,56989,180,1.348575
8597422658320357376,7636,56989,185,1.411527
8597423482954078208,7636,56989,188,1.904275
10324655662643304448,9170,58048,558,1.259945
12069814265533716480,10720,58250,608,1.308243
12069817564068599808,10720,58250,620,1.548971
12069817838946506752,10720,58250,621,1.620206
12069825535527901184,10720,58250,649,1.453281
12430115433318995968,11040,58456,656,1.360615
12430116257952716800,11040,58456,659,1.145906
12430116532830623744,11040,58456,660,1.108492
12430119006731786240,11040,58456,669,1.128717
12430123129900390400,11040,58456,684,1.841994
12430125328923645952,11040,58456,692,1.636438
12430127527946901504,11040,58456,700,1.902801
994255695295571968,883,52430,313,1.731848
994261742609524736,883,52430,335,1.798427
994273562359523328,883,52430,378,1.184631
994284007719987200,883,52430,416,1.793568
12070920924624607232,10721,58288,538,1.991818
9980156119270840320,8864,57428,652,1.1307
9980157218782468096,8864,57428,656,1.146906
9980161067073165312,8864,57428,670,1.803819
9980162716340606976,8864,57428,676,1.345245
9980169588288280576,8864,57428,701,1.889051
9980170687799908352,8864,57428,705,1.26339
646378461346162688,574,52355,407,1.402203
12432373280547297280,11042,58462,678,1.66831
12432374654936832000,11042,58462,683,1.763803
12432376304204273664,11042,58462,689,1.765091
12432376579082180608,11042,58462,690,1.433348
7213872256220682240,6407,56311,842,1.82239
7213882701581146112,6407,56311,880,1.348778
12069891231347660800,10720,58250,888,1.166008
12069892055981381632,10720,58250,891,1.325376
12069893980126730240,10720,58250,898,1.951234
12069894529882544128,10720,58250,900,1.734407
12069896728905799680,10720,58250,908,1.73084
12069899752562776064,10720,58250,919,1.349854
12069901676708124672,10720,58250,926,1.018593
12069901951586031616,10720,58250,927,1.243211
12069905799876728832,10720,58250,941,1.379696
11514842917803153408,10227,58224,962,1.664108
11514844567070595072,10227,58224,968,1.676685
8597375104442456064,7636,56989,12,1.396383
8597377028587804672,7636,56989,19,1.548824
8597387473948268544,7636,56989,57,1.219809
993154808271628288,882,52370,404,1.456395
993160030951860224,882,52370,423,1.219833
12069910747679053824,10720,58250,959,1.380504
12069916245237192704,10720,58250,979,1.911237
12069917619626727424,10720,58250,984,1.180443
3790993031121969152,3367,54998,320,1.23364
12746576319749576704,11321,58425,958,1.110486
12746579343406553088,11321,58425,969,1.86548
12746584291208878080,11321,58425,987,1.325267
12746585115842598912,11321,58425,990,1.629901
12746587314865854464,11321,58425,998,1.211066
12749694534222632960,11324,58395,14,1.334416
